Time (s),Sample #,Channel A (V)
7.585899,7475,0.020295
7.585902,7476,0.020295
7.585905,7477,0.020295
7.585907,7478,-0.023652
7.585910,7479,0.020295
7.585912,7480,0.020295
7.585915,7481,-0.023652
7.585918,7482,-0.023652
7.585921,7483,0.020295
7.585923,7484,0.020295
7.585926,7485,-0.023652
7.636551,7486,0.020295
7.636596,7487,-0.023652
7.636599,7488,-0.023652
7.636601,7489,-0.023652
7.636603,7490,0.020295
7.636604,7491,-0.023652
7.636606,7492,0.020295
7.636608,7493,-0.023652
7.636609,7494,-0.023652
7.636611,7495,0.020295
7.636612,7496,0.020295
7.636614,7497,0.020295
7.636616,7498,-0.023652
7.636618,7499,0.020295
7.636619,7500,0.020295
7.636620,7501,0.020295
7.636622,7502,0.020295
7.636624,7503,-0.023652
7.636625,7504,-0.023652
7.636627,7505,0.020295
7.636628,7506,-0.023652
7.636630,7507,-0.023652
7.636631,7508,-0.023652
7.636633,7509,-0.023652
7.636634,7510,-0.023652
7.636635,7511,0.020295
7.636637,7512,-0.023652
7.636638,7513,0.020295
7.636640,7514,-0.023652
7.636641,7515,-0.023652
7.636643,7516,0.020295
7.636645,7517,0.020295
7.636647,7518,0.020295
7.636648,7519,0.020295
7.636649,7520,0.020295
7.636651,7521,-0.023652
7.636652,7522,-0.023652
7.636654,7523,0.020295
7.636655,7524,0.020295
7.636657,7525,0.020295
7.636658,7526,-0.023652
7.636659,7527,0.020295
7.636661,7528,-0.023652
7.636662,7529,-0.023652
7.636664,7530,-0.023652
7.636665,7531,-0.023652
7.636667,7532,-0.023652
7.636670,7533,-0.023652
7.636673,7534,-0.023652
7.636677,7535,0.020295
7.702360,7536,0.020295
7.702412,7537,-0.023652
7.702417,7538,0.020295
7.702420,7539,0.020295
7.702424,7540,0.020295
7.702426,7541,0.020295
7.702429,7542,0.020295
7.702432,7543,0.020295
7.702434,7544,0.020295
7.702437,7545,0.020295
7.702439,7546,0.020295
7.702442,7547,0.020295
7.702444,7548,0.020295
7.702446,7549,-0.023652
7.702449,7550,0.020295
7.702452,7551,0.020295
7.702454,7552,0.020295
7.702457,7553,-0.023652
7.702460,7554,0.020295
7.702462,7555,-0.023652
7.702465,7556,0.020295
7.702468,7557,0.020295
7.702470,7558,-0.023652
7.702473,7559,-0.023652
7.702475,7560,0.020295
7.702478,7561,-0.023652
7.702480,7562,0.020295
7.702483,7563,0.020295
7.702485,7564,0.020295
7.702488,7565,0.020295
7.702490,7566,-0.023652
7.702493,7567,0.020295
7.702495,7568,-0.023652
7.702497,7569,-0.023652
7.702500,7570,0.020295
7.702502,7571,-0.023652
7.702505,7572,0.020295
7.702508,7573,0.020295
7.702510,7574,0.020295
7.702513,7575,0.020295
7.702515,7576,0.020295
7.702517,7577,-0.023652
7.702520,7578,-0.023652
7.702522,7579,0.020295
7.702525,7580,0.020295
7.702527,7581,0.020295
7.702530,7582,-0.023652
7.702532,7583,0.020295
7.702535,7584,-0.023652
7.702537,7585,-0.023652
7.767569,7586,0.020295
7.767626,7587,-0.023652
7.767632,7588,-0.023652
7.767635,7589,0.020295
7.767638,7590,-0.023652
7.767641,7591,0.020295
7.767644,7592,-0.023652
7.767646,7593,-0.023652
7.767649,7594,0.020295
7.767651,7595,0.020295
7.767654,7596,0.020295
7.767657,7597,0.020295
7.767659,7598,0.020295
7.767661,7599,-0.023652
7.767664,7600,-0.023652
7.767667,7601,-0.023652
7.767670,7602,-0.023652
7.767672,7603,-0.023652
7.767675,7604,-0.023652
7.767678,7605,0.020295
7.767680,7606,0.020295
7.767683,7607,0.020295
7.767685,7608,0.020295
7.767688,7609,-0.023652
7.767691,7610,-0.023652
7.767693,7611,-0.023652
7.767696,7612,-0.023652
7.767698,7613,0.020295
7.767701,7614,0.020295
7.767703,7615,0.020295
7.767706,7616,-0.023652
7.767708,7617,0.020295
7.767711,7618,0.020295
7.767713,7619,0.020295
7.767715,7620,0.020295
7.767718,7621,-0.023652
7.767720,7622,0.020295
7.767723,7623,0.020295
7.767725,7624,0.020295
7.767727,7625,0.020295
7.767730,7626,-0.023652
7.767732,7627,-0.023652
7.767734,7628,-0.023652
7.767737,7629,-0.023652
7.767739,7630,-0.023652
7.767742,7631,0.020295
7.767744,7632,0.020295
7.767747,7633,-0.023652
7.767749,7634,-0.023652
7.767752,7635,0.020295
7.767754,7636,-0.023652
7.767757,7637,-0.023652
7.767759,7638,0.020295
7.767762,7639,0.020295
7.767764,7640,-0.023652
7.767767,7641,0.020295
7.767769,7642,0.020295
7.767771,7643,0.020295
7.767773,7644,0.020295
7.767776,7645,-0.023652
7.767778,7646,-0.023652
7.767781,7647,0.020295
7.767784,7648,-0.023652
7.767786,7649,0.020295
7.767788,7650,-0.023652
7.767791,7651,0.020295
7.767793,7652,0.020295
7.767796,7653,0.020295
7.767798,7654,0.020295
7.767801,7655,0.020295
7.767803,7656,0.020295
7.767806,7657,0.020295
7.767808,7658,0.020295
7.767810,7659,0.020295
7.767813,7660,-0.023652
7.767815,7661,0.020295
7.767817,7662,-0.023652
7.767820,7663,0.020295
7.767822,7664,0.020295
7.767824,7665,-0.023652
7.767827,7666,-0.023652
7.767830,7667,0.020295
7.767832,7668,0.020295
7.767834,7669,0.020295
7.767837,7670,-0.023652
7.767839,7671,0.020295
7.767841,7672,0.020295
7.767844,7673,-0.023652
7.767846,7674,-0.023652
7.767848,7675,-0.023652
7.767851,7676,0.020295
7.767853,7677,0.020295
7.767855,7678,-0.023652
7.767858,7679,0.020295
7.767861,7680,0.020295
7.767863,7681,-0.023652
7.767865,7682,-0.023652
7.767868,7683,0.020295
7.767870,7684,0.020295
7.767872,7685,-0.023652
7.834147,7686,-0.023652
7.834202,7687,-0.023652
7.834207,7688,0.020295
7.834210,7689,0.020295
7.834213,7690,-0.023652
7.834216,7691,-0.023652
7.834218,7692,0.020295
7.834221,7693,-0.023652
7.834223,7694,0.020295
7.834226,7695,0.020295
7.834229,7696,-0.023652
7.834231,7697,-0.023652
7.834234,7698,0.020295
7.834236,7699,0.020295
7.834239,7700,-0.023652
7.834242,7701,0.020295
7.834245,7702,-0.023652
7.834248,7703,0.020295
7.834250,7704,-0.023652
7.834253,7705,-0.023652
7.834256,7706,-0.023652
7.834258,7707,-0.023652
7.834261,7708,0.020295
7.834263,7709,-0.023652
7.834265,7710,-0.023652
7.834268,7711,-0.023652
7.834270,7712,-0.023652
7.834273,7713,-0.023652
7.834275,7714,0.020295
7.834278,7715,0.020295
7.834281,7716,-0.023652
7.834283,7717,0.020295
7.834286,7718,-0.023652
7.834288,7719,-0.023652
7.834291,7720,-0.023652
7.834293,7721,-0.023652
7.834296,7722,0.020295
7.834298,7723,-0.023652
7.834301,7724,-0.023652
7.834303,7725,0.020295
7.834306,7726,0.020295
7.834308,7727,0.020295
7.834310,7728,0.020295
7.834314,7729,-0.023652
7.834316,7730,-0.023652
7.834319,7731,-0.023652
7.834321,7732,-0.023652
7.834324,7733,-0.023652
7.834326,7734,0.020295
7.834329,7735,-0.023652
7.899166,7736,-0.023652
7.899217,7737,0.020295
7.899222,7738,0.020295
7.899226,7739,0.020295
7.899228,7740,0.020295
7.899231,7741,0.020295
7.899234,7742,-0.023652
7.899237,7743,0.020295
7.899240,7744,0.020295
7.899243,7745,0.020295
7.899246,7746,-0.023652
7.899249,7747,0.020295
7.899251,7748,-0.023652
7.899254,7749,0.020295
7.899256,7750,-0.023652
7.899258,7751,-0.023652
7.899261,7752,0.020295
7.899263,7753,0.020295
7.899266,7754,0.020295
7.899268,7755,0.020295
7.899271,7756,0.020295
7.899273,7757,-0.023652
7.899277,7758,0.020295
7.899279,7759,-0.023652
7.899282,7760,0.020295
7.899284,7761,0.020295
7.899286,7762,-0.023652
7.899289,7763,-0.023652
7.899291,7764,0.020295
7.899294,7765,-0.023652
7.899296,7766,0.020295
7.899299,7767,0.020295
7.899301,7768,-0.023652
7.899304,7769,-0.023652
7.899306,7770,-0.023652
7.899309,7771,-0.023652
7.899311,7772,0.020295
7.899314,7773,0.020295
7.899316,7774,0.020295
7.899318,7775,-0.023652
7.899321,7776,0.020295
7.899323,7777,0.020295
7.899325,7778,0.020295
7.899328,7779,0.020295
7.899330,7780,0.020295
7.899332,7781,-0.023652
7.899335,7782,-0.023652
7.899338,7783,-0.023652
7.899341,7784,0.020295
7.899343,7785,0.020295
7.966204,7786,-0.023652
7.966259,7787,-0.023652
7.966263,7788,-0.023652
7.966266,7789,0.020295
7.966270,7790,-0.023652
7.966272,7791,0.020295
7.966275,7792,-0.023652
7.966278,7793,0.020295
7.966281,7794,0.020295
7.966284,7795,0.020295
7.966287,7796,-0.023652
7.966289,7797,0.020295
7.966292,7798,-0.023652
7.966295,7799,-0.023652
7.966297,7800,0.020295
7.966300,7801,-0.023652
7.966303,7802,-0.023652
7.966305,7803,0.020295
7.966308,7804,0.020295
7.966310,7805,0.020295
7.966314,7806,0.020295
7.966316,7807,0.020295
7.966319,7808,-0.023652
7.966321,7809,-0.023652
7.966324,7810,-0.023652
7.966327,7811,-0.023652
7.966329,7812,0.020295
7.966332,7813,-0.023652
7.966334,7814,0.020295
7.966336,7815,-0.023652
7.966339,7816,0.020295
7.966341,7817,0.020295
7.966344,7818,0.020295
7.966346,7819,0.020295
7.966348,7820,0.020295
7.966351,7821,0.020295
7.966353,7822,0.020295
7.966355,7823,0.020295
7.966358,7824,-0.023652
7.966360,7825,-0.023652
7.966363,7826,0.020295
7.966366,7827,0.020295
7.966368,7828,-0.023652
7.966371,7829,-0.023652
7.966373,7830,-0.023652
7.966375,7831,0.020295
7.966378,7832,0.020295
7.966380,7833,-0.023652
7.966383,7834,0.020295
7.966385,7835,-0.023652
7.966387,7836,-0.023652
7.966390,7837,0.020295
7.966393,7838,-0.023652
7.966395,7839,0.020295
7.966398,7840,-0.023652
7.966400,7841,-0.023652
7.966403,7842,0.020295
7.966405,7843,0.020295
7.966407,7844,0.020295
7.966410,7845,-0.023652
7.966412,7846,-0.023652
7.966415,7847,-0.023652
7.966417,7848,0.020295
7.966419,7849,-0.023652
7.966422,7850,-0.023652
7.966425,7851,0.020295
7.966427,7852,-0.023652
7.966430,7853,0.020295
7.966432,7854,0.020295
7.966434,7855,0.020295
7.966437,7856,0.020295
7.966439,7857,-0.023652
7.966442,7858,-0.023652
7.966444,7859,0.020295
7.966446,7860,0.020295
7.966449,7861,0.020295
7.966451,7862,0.020295
7.966454,7863,0.020295
7.966456,7864,0.020295
7.966458,7865,0.020295
7.966461,7866,0.020295
7.966463,7867,-0.023652
7.966466,7868,-0.023652
7.966468,7869,-0.023652
7.966471,7870,-0.023652
7.966473,7871,-0.023652
7.966475,7872,-0.023652
7.966478,7873,0.020295
7.966480,7874,-0.023652
7.966483,7875,0.020295
7.966485,7876,0.020295
7.966487,7877,0.020295
7.966490,7878,0.020295
7.966492,7879,0.020295
7.966494,7880,-0.023652
7.966497,7881,0.020295
7.966499,7882,0.020295
7.966501,7883,-0.023652
7.966504,7884,-0.023652
7.966507,7885,-0.023652
8.080446,7886,-0.023652
8.080497,7887,-0.023652
8.080502,7888,-0.023652
8.080505,7889,-0.023652
8.080509,7890,-0.023652
8.080512,7891,-0.023652
8.080514,7892,-0.023652
8.080517,7893,0.020295
8.080520,7894,0.020295
8.080522,7895,0.020295
8.080524,7896,0.020295
8.080527,7897,0.020295
8.080529,7898,0.020295
8.080531,7899,0.020295
8.080534,7900,-0.023652
8.080537,7901,-0.023652
8.080539,7902,0.020295
8.080542,7903,0.020295
8.080544,7904,-0.023652
8.080547,7905,-0.023652
8.080550,7906,-0.023652
8.080552,7907,-0.023652
8.080555,7908,-0.023652
8.080557,7909,-0.023652
8.080560,7910,0.020295
8.080563,7911,0.020295
8.080565,7912,-0.023652
8.080567,7913,-0.023652
8.080570,7914,0.020295
8.080572,7915,0.020295
8.080575,7916,0.020295
8.080577,7917,0.020295
8.080580,7918,-0.023652
8.080582,7919,0.020295
8.080585,7920,-0.023652
8.080587,7921,0.020295
8.080589,7922,0.020295
8.080592,7923,-0.023652
8.080594,7924,0.020295
8.080597,7925,-0.023652
8.080599,7926,0.020295
8.080601,7927,-0.023652
8.080604,7928,0.020295
8.080607,7929,-0.023652
8.080609,7930,-0.023652
8.080611,7931,-0.023652
8.080614,7932,0.020295
8.080617,7933,-0.023652
8.080619,7934,-0.023652
8.080622,7935,-0.023652
8.080624,7936,0.020295
8.080627,7937,0.020295
8.080629,7938,0.020295
8.080632,7939,0.020295
8.080634,7940,-0.023652
8.080637,7941,0.020295
8.080639,7942,0.020295
8.080641,7943,0.020295
8.080644,7944,-0.023652
8.080646,7945,0.020295
8.080649,7946,-0.023652
8.080651,7947,0.020295
8.080654,7948,-0.023652
8.080656,7949,-0.023652
8.080659,7950,-0.023652
8.080661,7951,-0.023652
8.080664,7952,0.020295
8.080666,7953,0.020295
8.080668,7954,0.020295
8.080671,7955,0.020295
8.080673,7956,0.020295
8.080675,7957,0.020295
8.080678,7958,0.020295
8.080680,7959,0.020295
8.080682,7960,0.020295
8.080684,7961,0.020295
8.080687,7962,0.020295
8.080689,7963,0.020295
8.080691,7964,-0.023652
8.080694,7965,0.020295
8.080696,7966,0.020295
8.080698,7967,-0.023652
8.080701,7968,-0.023652
8.080703,7969,-0.023652
8.080706,7970,-0.023652
8.080708,7971,0.020295
8.080711,7972,0.020295
8.080713,7973,0.020295
8.080715,7974,0.020295
8.080718,7975,0.020295
8.080720,7976,-0.023652
8.080722,7977,0.020295
8.080724,7978,-0.023652
8.080727,7979,-0.023652
8.080729,7980,0.020295
8.080732,7981,-0.023652
8.080734,7982,-0.023652
8.080736,7983,-0.023652
8.080739,7984,0.020295
8.080741,7985,-0.023652
8.132244,7986,-0.023652
8.132301,7987,-0.023652
8.132305,7988,-0.023652
8.132309,7989,-0.023652
8.132312,7990,-0.023652
8.132315,7991,0.020295
8.132318,7992,-0.023652
8.132320,7993,-0.023652
8.132323,7994,-0.023652
8.132326,7995,0.020295
8.132329,7996,0.020295
8.132331,7997,0.020295
8.132334,7998,0.020295
8.132337,7999,0.020295
8.132339,8000,0.020295
8.132342,8001,0.020295
8.132345,8002,0.020295
8.132347,8003,0.020295
8.132350,8004,0.020295
8.132352,8005,-0.023652
8.132355,8006,-0.023652
8.132357,8007,-0.023652
8.132360,8008,-0.023652
8.132363,8009,-0.023652
8.132366,8010,-0.023652
8.132369,8011,-0.023652
8.132371,8012,-0.023652
8.132373,8013,-0.023652
8.132376,8014,0.020295
8.132378,8015,0.020295
8.132381,8016,0.020295
8.132383,8017,0.020295
8.132386,8018,-0.023652
8.132388,8019,0.020295
8.132391,8020,-0.023652
8.132394,8021,-0.023652
8.132396,8022,0.020295
8.132398,8023,-0.023652
8.132401,8024,-0.023652
8.132403,8025,-0.023652
8.132406,8026,0.020295
8.132408,8027,0.020295
8.132410,8028,0.020295
8.132412,8029,0.020295
8.132415,8030,0.020295
8.132418,8031,0.020295
8.132420,8032,-0.023652
8.132422,8033,0.020295
8.132425,8034,0.020295
8.132427,8035,0.020295
8.199238,8036,0.020295
8.199291,8037,0.020295
8.199296,8038,0.020295
8.199298,8039,0.020295
8.199302,8040,0.020295
8.199305,8041,-0.023652
8.199308,8042,-0.023652
8.199312,8043,-0.023652
8.199314,8044,-0.023652
8.199317,8045,-0.023652
8.199320,8046,0.020295
8.199323,8047,-0.023652
8.199326,8048,-0.023652
8.199329,8049,-0.023652
8.199331,8050,0.020295
8.199334,8051,0.020295
8.199336,8052,0.020295
8.199338,8053,0.020295
8.199341,8054,0.020295
8.199344,8055,0.020295
8.199346,8056,0.020295
8.199348,8057,0.020295
8.199351,8058,0.020295
8.199353,8059,-0.023652
8.199356,8060,0.020295
8.199358,8061,0.020295
8.199360,8062,-0.023652
8.199363,8063,-0.023652
8.199366,8064,-0.023652
8.199368,8065,0.020295
8.199371,8066,0.020295
8.199373,8067,0.020295
8.199376,8068,-0.023652
8.199378,8069,0.020295
8.199381,8070,0.020295
8.199383,8071,-0.023652
8.199386,8072,0.020295
8.199388,8073,0.020295
8.199390,8074,0.020295
8.199393,8075,0.020295
8.199395,8076,0.020295
8.199398,8077,0.020295
8.199400,8078,0.020295
8.199402,8079,-0.023652
8.199405,8080,0.020295
8.199407,8081,-0.023652
8.199410,8082,0.020295
8.199412,8083,-0.023652
8.199415,8084,-0.023652
8.199417,8085,-0.023652
8.265315,8086,0.020295
8.265372,8087,-0.023652
8.265377,8088,-0.023652
8.265380,8089,-0.023652
8.265384,8090,-0.023652
8.265386,8091,0.020295
8.265389,8092,0.020295
8.265392,8093,-0.023652
8.265395,8094,-0.023652
8.265398,8095,0.020295
8.265400,8096,0.020295
8.265403,8097,0.020295
8.265405,8098,-0.023652
8.265408,8099,0.020295
8.265411,8100,-0.023652
8.265414,8101,0.020295
8.265416,8102,-0.023652
8.265419,8103,0.020295
8.265422,8104,0.020295
8.265424,8105,0.020295
8.265427,8106,0.020295
8.265429,8107,-0.023652
8.265431,8108,-0.023652
8.265434,8109,-0.023652
8.265436,8110,-0.023652
8.265439,8111,0.020295
8.265441,8112,0.020295
8.265444,8113,-0.023652
8.265446,8114,0.020295
8.265449,8115,0.020295
8.265452,8116,-0.023652
8.265454,8117,0.020295
8.265456,8118,0.020295
8.265458,8119,0.020295
8.265461,8120,-0.023652
8.265463,8121,-0.023652
8.265466,8122,0.020295
8.265468,8123,0.020295
8.265471,8124,0.020295
8.265473,8125,0.020295
8.265476,8126,0.020295
8.265478,8127,-0.023652
8.265481,8128,0.020295
8.265483,8129,-0.023652
8.265485,8130,-0.023652
8.265488,8131,0.020295
8.265490,8132,-0.023652
8.265493,8133,0.020295
8.265495,8134,0.020295
8.265497,8135,-0.023652
8.265500,8136,0.020295
8.265502,8137,-0.023652
8.265505,8138,0.020295
8.265507,8139,0.020295
8.265509,8140,0.020295
8.265512,8141,0.020295
8.265514,8142,-0.023652
8.265516,8143,0.020295
8.265519,8144,-0.023652
8.265521,8145,-0.023652
8.265524,8146,0.020295
8.265526,8147,0.020295
8.265528,8148,-0.023652
8.265530,8149,-0.023652
8.265533,8150,-0.023652
8.265536,8151,-0.023652
8.265538,8152,-0.023652
8.265540,8153,0.020295
8.265543,8154,0.020295
8.265545,8155,0.020295
8.265547,8156,-0.023652
8.265550,8157,0.020295
8.265552,8158,0.020295
8.265554,8159,0.020295
8.265557,8160,-0.023652
8.265559,8161,-0.023652
8.265562,8162,-0.023652
8.265564,8163,0.020295
8.265566,8164,-0.023652
8.265569,8165,0.020295
8.265571,8166,-0.023652
8.265574,8167,-0.023652
8.265576,8168,0.020295
8.265578,8169,-0.023652
8.265581,8170,-0.023652
8.265583,8171,0.020295
8.265586,8172,-0.023652
8.265588,8173,0.020295
8.265590,8174,0.020295
8.265593,8175,-0.023652
8.265683,8176,0.020295
8.265704,8177,0.020295
8.265708,8178,0.020295
8.265711,8179,-0.023652
8.265714,8180,-0.023652
8.265716,8181,0.020295
8.265719,8182,0.020295
8.265721,8183,0.020295
8.265724,8184,-0.023652
8.265726,8185,0.020295
8.331749,8186,0.020295
8.331808,8187,0.020295
8.331813,8188,-0.023652
8.331817,8189,0.020295
8.331821,8190,-0.023652
8.331824,8191,0.020295
8.331827,8192,-0.023652
8.331829,8193,-0.023652
8.331833,8194,0.020295
8.331835,8195,0.020295
8.331837,8196,-0.023652
8.331840,8197,-0.023652
8.331843,8198,0.020295
8.331846,8199,-0.023652
8.331849,8200,-0.023652
8.331852,8201,0.020295
8.331854,8202,0.020295
8.331857,8203,0.020295
8.331859,8204,-0.023652
8.331862,8205,0.020295
8.331864,8206,0.020295
8.331867,8207,0.020295
8.331869,8208,0.020295
8.331873,8209,0.020295
8.331875,8210,-0.023652
8.331878,8211,0.020295
8.331880,8212,-0.023652
8.331883,8213,-0.023652
8.331886,8214,0.020295
8.331888,8215,0.020295
8.331891,8216,0.020295
8.331894,8217,0.020295
8.331896,8218,0.020295
8.331899,8219,0.020295
8.331901,8220,0.020295
8.331903,8221,0.020295
8.331906,8222,-0.023652
8.331909,8223,0.020295
8.331911,8224,0.020295
8.331914,8225,0.020295
8.331916,8226,0.020295
8.331919,8227,-0.023652
8.331921,8228,0.020295
8.331924,8229,-0.023652
8.331926,8230,-0.023652
8.331929,8231,0.020295
8.331931,8232,0.020295
8.331934,8233,0.020295
8.331937,8234,0.020295
8.331939,8235,-0.023652
8.398450,8236,0.020295
8.398506,8237,0.020295
8.398510,8238,0.020295
8.398513,8239,-0.023652
8.398517,8240,-0.023652
8.398520,8241,0.020295
8.398522,8242,-0.023652
8.398526,8243,0.020295
8.398528,8244,0.020295
8.398531,8245,0.020295
8.398533,8246,0.020295
8.398536,8247,-0.023652
8.398539,8248,0.020295
8.398541,8249,0.020295
8.398544,8250,-0.023652
8.398546,8251,0.020295
8.398549,8252,-0.023652
8.398551,8253,-0.023652
8.398554,8254,0.020295
8.398556,8255,-0.023652
8.398559,8256,0.020295
8.398561,8257,0.020295
8.398564,8258,0.020295
8.398566,8259,0.020295
8.398569,8260,0.020295
8.398571,8261,0.020295
8.398573,8262,-0.023652
8.398576,8263,0.020295
8.398578,8264,-0.023652
8.398581,8265,0.020295
8.398584,8266,0.020295
8.398586,8267,-0.023652
8.398589,8268,-0.023652
8.398591,8269,-0.023652
8.398594,8270,0.020295
8.398597,8271,-0.023652
8.398599,8272,0.020295
8.398601,8273,0.020295
8.398604,8274,0.020295
8.398606,8275,0.020295
8.398609,8276,0.020295
8.398611,8277,0.020295
8.398614,8278,0.020295
8.398616,8279,-0.023652
8.398619,8280,-0.023652
8.398621,8281,-0.023652
8.398623,8282,0.020295
8.398626,8283,0.020295
8.398628,8284,-0.023652
8.398630,8285,0.020295
8.464340,8286,-0.023652
8.464398,8287,-0.023652
8.464403,8288,-0.023652
8.464406,8289,-0.023652
8.464410,8290,-0.023652
8.464413,8291,-0.023652
8.464416,8292,-0.023652
8.464419,8293,-0.023652
8.464422,8294,0.020295
8.464424,8295,-0.023652
8.464427,8296,-0.023652
8.464430,8297,0.020295
8.464433,8298,-0.023652
8.464435,8299,0.020295
8.464438,8300,0.020295
8.464441,8301,0.020295
8.464444,8302,-0.023652
8.464446,8303,-0.023652
8.464449,8304,-0.023652
8.464451,8305,-0.023652
8.464453,8306,0.020295
8.464456,8307,-0.023652
8.464459,8308,-0.023652
8.464461,8309,-0.023652
8.464464,8310,-0.023652
8.464466,8311,-0.023652
8.464469,8312,0.020295
8.464472,8313,-0.023652
8.464474,8314,-0.023652
8.464477,8315,0.020295
8.464479,8316,-0.023652
8.464481,8317,0.020295
8.464484,8318,-0.023652
8.464487,8319,-0.023652
8.464489,8320,0.020295
8.464491,8321,0.020295
8.464494,8322,0.020295
8.464496,8323,-0.023652
8.464499,8324,0.020295
8.464501,8325,0.020295
8.464504,8326,0.020295
8.464506,8327,0.020295
8.464508,8328,-0.023652
8.464511,8329,-0.023652
8.464513,8330,-0.023652
8.464516,8331,0.020295
8.464518,8332,0.020295
8.464521,8333,0.020295
8.464523,8334,-0.023652
8.464525,8335,0.020295
8.530419,8336,0.020295
8.530473,8337,-0.023652
8.530479,8338,0.020295
8.530481,8339,0.020295
8.530484,8340,0.020295
8.530487,8341,-0.023652
8.530489,8342,0.020295
8.530492,8343,-0.023652
8.530494,8344,-0.023652
8.530497,8345,0.020295
8.530500,8346,0.020295
8.530503,8347,-0.023652
8.530506,8348,-0.023652
8.530508,8349,0.020295
8.530511,8350,-0.023652
8.530514,8351,0.020295
8.530517,8352,-0.023652
8.530520,8353,0.020295
8.530522,8354,-0.023652
8.530525,8355,0.020295
8.530527,8356,0.020295
8.530529,8357,0.020295
8.530532,8358,-0.023652
8.530535,8359,0.020295
8.530537,8360,0.020295
8.530540,8361,0.020295
8.530542,8362,0.020295
8.530544,8363,-0.023652
8.530547,8364,0.020295
8.530549,8365,-0.023652
8.530552,8366,-0.023652
8.530555,8367,0.020295
8.530557,8368,0.020295
8.530559,8369,0.020295
8.530561,8370,0.020295
8.530564,8371,-0.023652
8.530566,8372,-0.023652
8.530568,8373,0.020295
8.530571,8374,-0.023652
8.530573,8375,-0.023652
8.530576,8376,0.020295
8.530578,8377,-0.023652
8.530581,8378,-0.023652
8.530583,8379,-0.023652
8.530586,8380,0.020295
8.530588,8381,0.020295
8.530591,8382,-0.023652
8.530593,8383,0.020295
8.530596,8384,0.020295
8.530598,8385,-0.023652
8.530601,8386,0.020295
8.530603,8387,-0.023652
8.530605,8388,-0.023652
8.530608,8389,-0.023652
8.530610,8390,-0.023652
8.530613,8391,0.020295
8.530615,8392,-0.023652
8.530618,8393,-0.023652
8.530620,8394,-0.023652
8.530623,8395,-0.023652
8.530625,8396,0.020295
8.530627,8397,-0.023652
8.530630,8398,-0.023652
8.530632,8399,0.020295
8.530635,8400,0.020295
8.530637,8401,0.020295
8.530640,8402,0.020295
8.530642,8403,0.020295
8.530644,8404,-0.023652
8.530647,8405,-0.023652
8.530649,8406,-0.023652
8.530651,8407,-0.023652
8.530654,8408,0.020295
8.530656,8409,-0.023652
8.530659,8410,-0.023652
8.530661,8411,-0.023652
8.530664,8412,-0.023652
8.530666,8413,-0.023652
8.530668,8414,-0.023652
8.530671,8415,0.020295
8.530673,8416,0.020295
8.530675,8417,-0.023652
8.530678,8418,0.020295
8.530681,8419,-0.023652
8.530683,8420,-0.023652
8.530685,8421,0.020295
8.530687,8422,0.020295
8.530690,8423,0.020295
8.530692,8424,0.020295
8.530694,8425,-0.023652
8.530697,8426,0.020295
8.530699,8427,0.020295
8.530701,8428,-0.023652
8.530704,8429,0.020295
8.530706,8430,0.020295
8.530708,8431,0.020295
8.530711,8432,0.020295
8.530713,8433,0.020295
8.530715,8434,-0.023652
8.530718,8435,0.020295
8.593975,8436,0.020295
8.594009,8437,0.020295
8.594014,8438,-0.023652
8.594018,8439,0.020295
8.594022,8440,0.020295
8.594026,8441,-0.023652
8.594029,8442,-0.023652
8.594032,8443,-0.023652
8.594036,8444,0.020295
8.594039,8445,0.020295
8.594043,8446,0.020295
8.594046,8447,0.020295
8.594050,8448,0.020295
8.594053,8449,-0.023652
8.594056,8450,0.020295
8.594060,8451,0.020295
8.594063,8452,-0.023652
8.594066,8453,0.020295
8.594069,8454,0.020295
8.594073,8455,0.020295
8.594076,8456,0.020295
8.594079,8457,0.020295
8.594082,8458,-0.023652
8.594086,8459,-0.023652
8.594089,8460,0.020295
8.594092,8461,-0.023652
8.594096,8462,0.020295
8.594099,8463,-0.023652
8.594102,8464,-0.023652
8.594105,8465,0.020295
8.594109,8466,0.020295
8.594112,8467,-0.023652
8.594115,8468,-0.023652
8.594118,8469,-0.023652
8.594122,8470,0.020295
8.594125,8471,0.020295
8.594128,8472,0.020295
8.594131,8473,0.020295
8.594134,8474,-0.023652
8.594138,8475,-0.023652
8.594141,8476,0.020295
8.594144,8477,0.020295
8.594147,8478,0.020295
8.594150,8479,0.020295
8.594154,8480,0.020295
8.594157,8481,-0.023652
8.594160,8482,-0.023652
8.594164,8483,0.020295
8.594167,8484,0.020295
8.594170,8485,0.020295
8.648480,8486,0.020295
8.648511,8487,-0.023652
8.648514,8488,0.020295
8.648516,8489,0.020295
8.648518,8490,0.020295
8.648520,8491,-0.023652
8.648522,8492,-0.023652
8.648524,8493,0.020295
8.648526,8494,-0.023652
8.648527,8495,0.020295
8.648528,8496,-0.023652
8.648530,8497,-0.023652
8.648531,8498,0.020295
8.648532,8499,-0.023652
8.648533,8500,-0.023652
8.648535,8501,0.020295
8.648536,8502,0.020295
8.648537,8503,0.020295
8.648539,8504,-0.023652
8.648540,8505,0.020295
8.648541,8506,-0.023652
8.648543,8507,-0.023652
8.648544,8508,-0.023652
8.648545,8509,-0.023652
8.648546,8510,-0.023652
8.648547,8511,0.020295
8.648549,8512,0.020295
8.648550,8513,0.020295
